speaker_id,form_id,grade,classification,asr_transcription,wav_path,prompt,example,confidence_score,acoustic_score,lm_score,pitch,intensity,pause(sec),silence(sec),duration(sec),wpm,total_num_word,level_1,level_2,level_3,seq_len,key1,key2,key3,key4,avg,all_avg_score,Threshold_Count
852010104005,IS_1964,4.0,1,"This place may be in a park like Daan Park and because there are lots of trees and at the end at the horizontal you can see some buildings and I think the girl sitting on the right is painting the view in front of her the trees and the green land and I think the activities like it has some advantages You can be friendly to the nature, be more close to it and disadvantages if you left some garbage behind, it may cause some problems to it. The man with the grey backpack, I think it is looking at other paintings and the woman with pink jacket is holding a drawing pen and all the people is wearing trousers instead of the girls sitting on the right. It is wearing a dress I think. And on the left the picture is drawing a woman with a blue",/share/corpus/LTTC2023/IS-1964_sliced/IS-1964_sliced/852010104005_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman sitting on the right doing? What are the advantages or disadvantages of doing this kind of activity outdoors? If you still have time, please describe what people are wearing and other details of this picture.","This might be at the park because there're trees and grass, and some people are doing exercise. The trees there are tall and green. The woman sitting on the right is painting them. Outdoor sketching is good for your health because you can enjoy the fresh air and beautiful scenes in the nature while releasing your stress. And the disadvantage is that when the artists form a big group, they might affect others. People in the front are also drawing the trees. There are also other people discussing the paintings with each other. It's interesting that the picture on the left shows a girl wearing a red robe and sitting on a chair. ",0.8309,0.9109,4.48183,376.2463,0.0784704402007115,0,0,89.17,1.671,149,92.0,3.0,5.0,4,0.0,0.0,0.494,0.6084,0.2756,0.4959,1
852010104007,IS_1964,5.0,1,I think that it is kind of a forest because there are some trees in the background and there are also fields. The girl sitting on the right is painting some trees on her picture. And I think that painting in the nature would be really kind of cool. And the advantage is that you can really get exposed to nature and you can enjoy a really relaxing life and with no pressure. but the disadvantage may be you may be bitten by bugs in the grass so you make sure that you wear long sleeves and also pants. And the people in the pictures are mostly dressed in pants because to prevent the bugs and they are all painting the pictures of the forest in the background. And they are mostly wearing long sleeves. Some of them are wearing jackets. So I guess maybe it's kind of cold. Maybe it's the forest on a mountain.,/share/corpus/LTTC2023/IS-1964_sliced/IS-1964_sliced/852010104007_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman sitting on the right doing? What are the advantages or disadvantages of doing this kind of activity outdoors? If you still have time, please describe what people are wearing and other details of this picture.","This might be at the park because there're trees and grass, and some people are doing exercise. The trees there are tall and green. The woman sitting on the right is painting them. Outdoor sketching is good for your health because you can enjoy the fresh air and beautiful scenes in the nature while releasing your stress. And the disadvantage is that when the artists form a big group, they might affect others. People in the front are also drawing the trees. There are also other people discussing the paintings with each other. It's interesting that the picture on the left shows a girl wearing a red robe and sitting on a chair. ",0.8278,0.88486,3.47407,404.3755,0.0530553461116908,0,0,72.84,2.142,156,90.0,8.0,2.0,10,0.5757,0.7569,0.60113,0.6079,0.63541,0.5066,7
852010104017,IS_1964,4.5,1,"I think it's in the forest and there, according to the scenery and the trees, I think they're drawing some pictures and sketching some pictures. The girl in the picture, the right girl is drawing the picture of some trees. I think it's good to, I think it's good to is good to draw in the nature, but maybe it will disturb some tourists or the environment. I think the white t-shirt man is the model of the picture everybody's drawing. And in the left of the picture, they're drawing some trees and nature environment.",/share/corpus/LTTC2023/IS-1964_sliced/IS-1964_sliced/852010104017_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman sitting on the right doing? What are the advantages or disadvantages of doing this kind of activity outdoors? If you still have time, please describe what people are wearing and other details of this picture.","This might be at the park because there're trees and grass, and some people are doing exercise. The trees there are tall and green. The woman sitting on the right is painting them. Outdoor sketching is good for your health because you can enjoy the fresh air and beautiful scenes in the nature while releasing your stress. And the disadvantage is that when the artists form a big group, they might affect others. People in the front are also drawing the trees. There are also other people discussing the paintings with each other. It's interesting that the picture on the left shows a girl wearing a red robe and sitting on a chair. ",0.8278,0.91573,3.6649,312.2036,0.0329268292137762,0,0,78.98,1.203,95,91.0,9.0,0.0,5,0.5701,0.0,0.5149,0.6257,0.42768,0.5137,3
852010104022,IS_1964,4.5,1,"This might be a park because there are so many green trees and green grass at this place. And the girl sit at the right side of the picture she's drawing some beautiful trees and grasses. And doing this outdoor activity may have some mosquitoes to bite you, but you can watch such beautiful sight in front of you. And that is very beautiful and you can relax from your usual This is very good for your eyes and for your heart. And the girl sit at the right side of the picture. She wear green clothes just like those trees. And we got the girl she wear pink shirts. And there are a girl wearing blue dress. And I know it's a girl or not but I think she's wearing a dark blue shirt. And a black pant. and most of them wearing jeans and there are a guy wearing white shirts in front of them and there are more than just grass and trees we also got some beautiful house in this picture and everyone is having a board and a painting and they can draw in some beautiful stuff Bye.",/share/corpus/LTTC2023/IS-1964_sliced/IS-1964_sliced/852010104022_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman sitting on the right doing? What are the advantages or disadvantages of doing this kind of activity outdoors? If you still have time, please describe what people are wearing and other details of this picture.","This might be at the park because there're trees and grass, and some people are doing exercise. The trees there are tall and green. The woman sitting on the right is painting them. Outdoor sketching is good for your health because you can enjoy the fresh air and beautiful scenes in the nature while releasing your stress. And the disadvantage is that when the artists form a big group, they might affect others. People in the front are also drawing the trees. There are also other people discussing the paintings with each other. It's interesting that the picture on the left shows a girl wearing a red robe and sitting on a chair. ",0.8063,0.87066,3.86136,345.6592,0.0505573606061829,0,0,90.19,2.14,193,95.0,5.0,0.0,11,0.63785,0.0,0.56265,0.56769,0.44205,0.4821,5
852010104024,IS_1964,3.5,0,"This place might be taken in the forest because there are many trees grow on the ground. The girl sitting on the left are painting the thing. I think in doing this activity, in the outdoor can provide provide and I also see many different things there are three people standing on the ground and seeing forward and there are some painting hang on the staff and they are all wearing bags and there are many people resting and sitting at a chair you",/share/corpus/LTTC2023/IS-1964_sliced/IS-1964_sliced/852010104024_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman sitting on the right doing? What are the advantages or disadvantages of doing this kind of activity outdoors? If you still have time, please describe what people are wearing and other details of this picture.","This might be at the park because there're trees and grass, and some people are doing exercise. The trees there are tall and green. The woman sitting on the right is painting them. Outdoor sketching is good for your health because you can enjoy the fresh air and beautiful scenes in the nature while releasing your stress. And the disadvantage is that when the artists form a big group, they might affect others. People in the front are also drawing the trees. There are also other people discussing the paintings with each other. It's interesting that the picture on the left shows a girl wearing a red robe and sitting on a chair. ",0.8425,0.94021,4.63464,345.7788,0.0803186810974563,0,0,90.27,0.931,84,95.0,5.0,0.0,3,0.6624,0.8299,0.0,0.5498,0.51052,0.5407,3
852010104025,IS_1964,4.5,1,"This place might be the Da'an Park because I usually go there. The women sit on the right side are painting. There are some pros and cons of this activity. Like you can enjoy the view in the park, lots of trees and grasses. Also people in the park, but There are some some bad thing that like if there's too noisy or something you will feel uncomfortable The girl in the middle of the picture wears a pink shirt and a pant and The two woman on the left side, I think they are watching the painting and I think one is the painter but the woman with a backpack I think she is just watching the blue coat woman painting and there are lots of people walking in the park and taking a rest or something it's like kind of a leisure activity to",/share/corpus/LTTC2023/IS-1964_sliced/IS-1964_sliced/852010104025_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman sitting on the right doing? What are the advantages or disadvantages of doing this kind of activity outdoors? If you still have time, please describe what people are wearing and other details of this picture.","This might be at the park because there're trees and grass, and some people are doing exercise. The trees there are tall and green. The woman sitting on the right is painting them. Outdoor sketching is good for your health because you can enjoy the fresh air and beautiful scenes in the nature while releasing your stress. And the disadvantage is that when the artists form a big group, they might affect others. People in the front are also drawing the trees. There are also other people discussing the paintings with each other. It's interesting that the picture on the left shows a girl wearing a red robe and sitting on a chair. ",0.8147,0.89813,3.7455,418.9026,0.0804450294296992,0,0,90.17,1.619,146,95.0,2.0,3.0,5,0.53847,0.7361,0.0,0.5259,0.45012,0.4863,2
852010104027,IS_1964,3.5,0,"I think this place is a forest park because there are lots of trees and houses and lot of people come to visit. The girl at the right side is drawing a picture of the background. In her picture, her drawing lots of trees, houses, grass and lots of trees. and so on. This activity I think I have advantage because you can see level 3 and relax eyes and in a Nature can relax from the pressures in city. The people in this picture all wear some luxurious clothes. you",/share/corpus/LTTC2023/IS-1964_sliced/IS-1964_sliced/852010104027_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman sitting on the right doing? What are the advantages or disadvantages of doing this kind of activity outdoors? If you still have time, please describe what people are wearing and other details of this picture.","This might be at the park because there're trees and grass, and some people are doing exercise. The trees there are tall and green. The woman sitting on the right is painting them. Outdoor sketching is good for your health because you can enjoy the fresh air and beautiful scenes in the nature while releasing your stress. And the disadvantage is that when the artists form a big group, they might affect others. People in the front are also drawing the trees. There are also other people discussing the paintings with each other. It's interesting that the picture on the left shows a girl wearing a red robe and sitting on a chair. ",0.8458,0.93941,5.40196,375.9416,0.0565032607410103,0,0,90.0,1.011,91,91.0,9.0,0.0,7,0.50715,0.0,0.5479,0.56815,0.4058,0.4724,3
852010104031,IS_1964,3.5,0,This place may be a park because there are a lot of trees and have many people here. And the girl... I think the girl is drawing a tree and maybe she is taking an art class now. If do this activity in the outdoor advantage is we can see the environment that really beautiful and good. and the people in the picture wears shirts and jeans maybe the season is summer and there has a lot of trees and the sculpture you,/share/corpus/LTTC2023/IS-1964_sliced/IS-1964_sliced/852010104031_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman sitting on the right doing? What are the advantages or disadvantages of doing this kind of activity outdoors? If you still have time, please describe what people are wearing and other details of this picture.","This might be at the park because there're trees and grass, and some people are doing exercise. The trees there are tall and green. The woman sitting on the right is painting them. Outdoor sketching is good for your health because you can enjoy the fresh air and beautiful scenes in the nature while releasing your stress. And the disadvantage is that when the artists form a big group, they might affect others. People in the front are also drawing the trees. There are also other people discussing the paintings with each other. It's interesting that the picture on the left shows a girl wearing a red robe and sitting on a chair. ",0.8402,0.94422,4.98342,344.7579,0.0552134830086083,0,0,90.51,0.917,83,92.0,6.0,2.0,5,0.6288,0.0,0.5595,0.5211,0.42735,0.4914,1
852010104048,IS_1964,3.0,0,"In this picture we can see some seeds and many green trees and in the ground there are green green green ground in the ground and I think it's very beautiful and I think it is the park because we can see many people are walking in the forest And the girl in the picture is right. She is drawing a picture and she is taking picture of many trees and take part in this activities. I think it can relax your heart, your health, I think it's very good. In this picture, maybe they are drawing activity of drawing. And I think the scenery is very good. And the season, the weather is very good. There isn't raining and it is sunny. Maybe it is Sunday. I think.",/share/corpus/LTTC2023/IS-1964_sliced/IS-1964_sliced/852010104048_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman sitting on the right doing? What are the advantages or disadvantages of doing this kind of activity outdoors? If you still have time, please describe what people are wearing and other details of this picture.","This might be at the park because there're trees and grass, and some people are doing exercise. The trees there are tall and green. The woman sitting on the right is painting them. Outdoor sketching is good for your health because you can enjoy the fresh air and beautiful scenes in the nature while releasing your stress. And the disadvantage is that when the artists form a big group, they might affect others. People in the front are also drawing the trees. There are also other people discussing the paintings with each other. It's interesting that the picture on the left shows a girl wearing a red robe and sitting on a chair. ",0.8222,0.89652,4.06774,398.6748,0.1739230774438534,0,0,90.49,1.426,129,89.0,11.0,0.0,9,0.55907,0.4398,0.54333,0.54785,0.52251,0.4768,0
852010104053,IS_1964,3.0,0,There are some trees and grass. So I infer it is a park. The girl is painting. She is painting a tree. Its advantage is you can protect my eyes and Protect my eyes and learning the painting skill of the the steep stuff They they came to there and planting Further in instant there are some trees some men. The painters wear pants because it's convenient to to walk and sports. They are thinking how to paint it well.,/share/corpus/LTTC2023/IS-1964_sliced/IS-1964_sliced/852010104053_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman sitting on the right doing? What are the advantages or disadvantages of doing this kind of activity outdoors? If you still have time, please describe what people are wearing and other details of this picture.","This might be at the park because there're trees and grass, and some people are doing exercise. The trees there are tall and green. The woman sitting on the right is painting them. Outdoor sketching is good for your health because you can enjoy the fresh air and beautiful scenes in the nature while releasing your stress. And the disadvantage is that when the artists form a big group, they might affect others. People in the front are also drawing the trees. There are also other people discussing the paintings with each other. It's interesting that the picture on the left shows a girl wearing a red robe and sitting on a chair. ",0.8158,0.93633,4.96341,281.2747,0.0609234042188271,0,0,86.83,0.921,80,87.0,13.0,0.0,7,0.6542,0.8114,0.52045,0.6302,0.65406,0.5398,8
852010104054,IS_1964,3.5,0,This maybe is a park because there are many trees and grass and people sit on the chairs. Mountain didn't have chairs. The girl in the right side are painting the tree in front of her. She has many tools for painting. And outdoor this activity you can be more healthy and you will learn how to draw. you will level up your drawing and you will be more you will make more friends because you all like drawing if I have time there are four women in front of the picture and they are talking about their paintings the one woman the two women have a backpack and one have a And one is sitting and drawing and another is talking. I think the blue jacket woman are the teacher because she looks like teaching another two women how to painting. And there are another people sitting on the ground and painting too. I think they go to park and painting. you,/share/corpus/LTTC2023/IS-1964_sliced/IS-1964_sliced/852010104054_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman sitting on the right doing? What are the advantages or disadvantages of doing this kind of activity outdoors? If you still have time, please describe what people are wearing and other details of this picture.","This might be at the park because there're trees and grass, and some people are doing exercise. The trees there are tall and green. The woman sitting on the right is painting them. Outdoor sketching is good for your health because you can enjoy the fresh air and beautiful scenes in the nature while releasing your stress. And the disadvantage is that when the artists form a big group, they might affect others. People in the front are also drawing the trees. There are also other people discussing the paintings with each other. It's interesting that the picture on the left shows a girl wearing a red robe and sitting on a chair. ",0.8273,0.89292,4.41255,447.1564,0.0254701219993166,0,0,90.28,1.806,163,95.0,3.0,2.0,10,0.6601,0.0,0.56715,0.546,0.44331,0.4969,6
852010104063,IS_1964,3.0,0,"The place is park because park have a lot of trees. The girl in the pictures are drawing a picture. The outside activity can make me healthy and breath clear. In the pictures, almost people are wearing long shirt clothes because maybe the weather is cold at that time. you",/share/corpus/LTTC2023/IS-1964_sliced/IS-1964_sliced/852010104063_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman sitting on the right doing? What are the advantages or disadvantages of doing this kind of activity outdoors? If you still have time, please describe what people are wearing and other details of this picture.","This might be at the park because there're trees and grass, and some people are doing exercise. The trees there are tall and green. The woman sitting on the right is painting them. Outdoor sketching is good for your health because you can enjoy the fresh air and beautiful scenes in the nature while releasing your stress. And the disadvantage is that when the artists form a big group, they might affect others. People in the front are also drawing the trees. There are also other people discussing the paintings with each other. It's interesting that the picture on the left shows a girl wearing a red robe and sitting on a chair. ",0.8497,0.943,4.95378,476.6304,0.0598660714624981,0,0,62.3,0.803,50,94.0,6.0,0.0,5,0.55535,0.0,0.5674,0.5573,0.42001,0.4836,2
852010104067,IS_1964,4.0,1,"This might be at the park because there are trees and people are exercising. The woman sitting at the right chair is painting the trees at the park. Doing exercises like this at the outside is good because they can feel the nature and do the things that only can be done by themselves. can do at the natural. And the disadvantages is that they might affect the other people like doing something, do something else. I think maybe they will get some, they will affect others. The people there are drawing the trees at the park. The trees are green and big. There are also people that are drawing the others. The painting has a girl with red bed and sitting on the chair. And some of them are discussing at the and",/share/corpus/LTTC2023/IS-1964_sliced/IS-1964_sliced/852010104067_300.wav,"Where was this picture probably taken? What makes you think so? What is the woman sitting on the right doing? What are the advantages or disadvantages of doing this kind of activity outdoors? If you still have time, please describe what people are wearing and other details of this picture.","This might be at the park because there're trees and grass, and some people are doing exercise. The trees there are tall and green. The woman sitting on the right is painting them. Outdoor sketching is good for your health because you can enjoy the fresh air and beautiful scenes in the nature while releasing your stress. And the disadvantage is that when the artists form a big group, they might affect others. People in the front are also drawing the trees. There are also other people discussing the paintings with each other. It's interesting that the picture on the left shows a girl wearing a red robe and sitting on a chair. ",0.8587,0.92345,4.90042,442.2638,0.0746903448783118,0,0,90.19,1.486,134,98.0,2.0,0.0,11,0.70278,0.7001,0.60947,0.74735,0.68992,0.546,9
