speaker_id,form_id,grade,classification,asr_transcription,wav_path,prompt,example,confidence_score,acoustic_score,lm_score,pitch,intensity,pause(sec),silence(sec),duration(sec),wpm,total_num_word,level_1,level_2,level_3,seq_len,key1,key2,key3,key4,avg,all_avg_score,Threshold_Count
652110706002,IS_1766,3.0,0,"The people in the picture are playing soccer and I play soccer too and I like it. If I am a parent, I will encourage my children to do this because it is good at our bodies and if have enough time, I will take them to the playground. And the people, the person in the picture where green curls are looking at the goals, target, and the ball is yellow. In the picture, I see it is very brave because they want to fight with people and they want to win the game. They try their utmost to win the game.",/share/corpus/LTTC2023/IS-1766_sliced/IS-1766_sliced/652110706002_300.wav,"What are the people in the picture doing? Have you ever taken part in a similar activity? Did you like it? If you were a parent, would you encourage your child to engage in this kind of activity? Why? If you still have time, please describe what people are wearing and other details of this picture.","The people in the picture are playing soccer. I played soccer when I was at elementary school, but I didn’t like it. It was too difficult for me. I often fell down when I was running on the court, and what's worse, I felt extremely hurt on my head or calf when I hit the ball! If I have children, I will let them try this sport because playing soccer consumes a lot of energy, and it is suitable for kids. They will also get enough exercise with regular soccer practice. There're seven soccer players in this picture and they are fully concentrated on the game. The ball is yellow, which is different from a traditional black-and-white design. I think a goal has just been scored by the player wearing the blue shorts on the right. The man wearing black in the middle seems to be their coach.",0.8274,0.92121,4.79595,365.3869,0.042119607991338,0.0,0.0,75.25,1.356,102,98.0,0.0,2.0,5,0.6877,0.0,0.6667,0.58217,0.48414,0.522,4
652010606022,IS_1766,4.0,1,"People are playing soccer games in the park. I think this is the park. I never play soccer because in Taiwan, there is no place to play soccer. If I am father, I would encourage my child to do this because soccer is good for your body and your health. And some days if you play soccer very well, maybe you can become a star like David Beckerhand or Steve Ronaldo. In this part, in this picture, I can see two teams. One team wear red shirts and the other team wear green shirts. And I found some different places the ball is yellow I think they scroll they may be our friends who play soccer games",/share/corpus/LTTC2023/IS-1766_sliced/IS-1766_sliced/652010606022_300.wav,"What are the people in the picture doing? Have you ever taken part in a similar activity? Did you like it? If you were a parent, would you encourage your child to engage in this kind of activity? Why? If you still have time, please describe what people are wearing and other details of this picture.","The people in the picture are playing soccer. I played soccer when I was at elementary school, but I didn’t like it. It was too difficult for me. I often fell down when I was running on the court, and what's worse, I felt extremely hurt on my head or calf when I hit the ball! If I have children, I will let them try this sport because playing soccer consumes a lot of energy, and it is suitable for kids. They will also get enough exercise with regular soccer practice. There're seven soccer players in this picture and they are fully concentrated on the game. The ball is yellow, which is different from a traditional black-and-white design. I think a goal has just been scored by the player wearing the blue shorts on the right. The man wearing black in the middle seems to be their coach.",0.8275,0.90403,5.18885,664.2347,0.0820273437711875,0.0,0.0,77.68,1.506,117,95.0,3.0,2.0,8,0.7061,0.0,0.5768,0.56525,0.46204,0.4867,3
652010106033,IS_1766,4.0,1,"In the picture, the people might play soccer. I haven't played soccer because I'm a student. If I have time, I would like to try soccer in my literature time. I think soccer is a pretty good sport for me. and if I had children and I'm a parent I would tell my children to play soccer if he likes because it is an outdoor game and it can it can train his train his sports and make him healthier. And in the picture, I think there are two teams. One team is red and another team is green because they wear different t-shirts. And the weather might be a good day. There are some, there are no clouds but blue skies and green trees.",/share/corpus/LTTC2023/IS-1766_sliced/IS-1766_sliced/652010106033_300.wav,"What are the people in the picture doing? Have you ever taken part in a similar activity? Did you like it? If you were a parent, would you encourage your child to engage in this kind of activity? Why? If you still have time, please describe what people are wearing and other details of this picture.","The people in the picture are playing soccer. I played soccer when I was at elementary school, but I didn’t like it. It was too difficult for me. I often fell down when I was running on the court, and what's worse, I felt extremely hurt on my head or calf when I hit the ball! If I have children, I will let them try this sport because playing soccer consumes a lot of energy, and it is suitable for kids. They will also get enough exercise with regular soccer practice. There're seven soccer players in this picture and they are fully concentrated on the game. The ball is yellow, which is different from a traditional black-and-white design. I think a goal has just been scored by the player wearing the blue shorts on the right. The man wearing black in the middle seems to be their coach.",0.8582,0.90637,4.85442,363.6195,0.056886014157346,0.0,0.0,89.61,1.395,125,96.0,4.0,0.0,9,0.769,0.6223,0.57353,0.58247,0.63682,0.4986,5
652061306013,IS_1766,4.0,1,"They are playing a soccer game. I have this experience during junior high school, but I really didn't like it. It made my leg hurt that time. And I didn't play that. I haven't played that, played soccer since then. If I were parents, I would encourage my child to do this. Just try and have the experience but I wouldn't encourage them to be the athletes or pay it for money. If the people in the picture wearing t-shirts and shirts, they look happy and exciting about it with the game and I think they are They're running after the soccer and try to kick it into the goal.",/share/corpus/LTTC2023/IS-1766_sliced/IS-1766_sliced/652061306013_300.wav,"What are the people in the picture doing? Have you ever taken part in a similar activity? Did you like it? If you were a parent, would you encourage your child to engage in this kind of activity? Why? If you still have time, please describe what people are wearing and other details of this picture.","The people in the picture are playing soccer. I played soccer when I was at elementary school, but I didn’t like it. It was too difficult for me. I often fell down when I was running on the court, and what's worse, I felt extremely hurt on my head or calf when I hit the ball! If I have children, I will let them try this sport because playing soccer consumes a lot of energy, and it is suitable for kids. They will also get enough exercise with regular soccer practice. There're seven soccer players in this picture and they are fully concentrated on the game. The ball is yellow, which is different from a traditional black-and-white design. I think a goal has just been scored by the player wearing the blue shorts on the right. The man wearing black in the middle seems to be their coach.",0.8443,0.9097,4.97749,424.863,0.0447094018897439,0.0,0.0,72.7,1.513,110,96.0,4.0,0.0,8,0.739,0.57442,0.58035,0.584,0.61944,0.4848,4
652061006019,IS_1766,4.0,1,"People in this picture are playing soccer in a big grass. I have ever played soccer before, but I don't like it very much because I think that is a little too tired. I don't have enough energy to play that. If I'm parents, I will encourage my child children to play soccer because it is benefit our body a lot. It makes people sweat and exercising is good to our body. There are many players on the field and they are very big players. I think that is a park in urban cities. The road behind the grave is many trees and the player on the field Thank you.",/share/corpus/LTTC2023/IS-1766_sliced/IS-1766_sliced/652061006019_300.wav,"What are the people in the picture doing? Have you ever taken part in a similar activity? Did you like it? If you were a parent, would you encourage your child to engage in this kind of activity? Why? If you still have time, please describe what people are wearing and other details of this picture.","The people in the picture are playing soccer. I played soccer when I was at elementary school, but I didn’t like it. It was too difficult for me. I often fell down when I was running on the court, and what's worse, I felt extremely hurt on my head or calf when I hit the ball! If I have children, I will let them try this sport because playing soccer consumes a lot of energy, and it is suitable for kids. They will also get enough exercise with regular soccer practice. There're seven soccer players in this picture and they are fully concentrated on the game. The ball is yellow, which is different from a traditional black-and-white design. I think a goal has just been scored by the player wearing the blue shorts on the right. The man wearing black in the middle seems to be their coach.",0.8089,0.89067,5.1503,391.9469,0.0445768001079559,0.0,0.0,90.22,1.219,110,92.0,8.0,0.0,8,0.7669,0.6319,0.607,0.57437,0.64504,0.5081,5
652010206052,IS_1766,3.0,0,"The people in this picture is playing soccer. I haven't do this exercise. If I have chance, I will do it because I love sport. If I am a father, I will encourage my children to do this exercise because exercising is very important. It can make my body stay in a healthy and energetic state. I saw the people in this picture. There are three people wearing green colored clothing. people wearing white, two people wearing black, oh it's four people wearing black green and one wearing red and there is there are many trees beside the road and so many balls one of the balls are flying at the air",/share/corpus/LTTC2023/IS-1766_sliced/IS-1766_sliced/652010206052_300.wav,"What are the people in the picture doing? Have you ever taken part in a similar activity? Did you like it? If you were a parent, would you encourage your child to engage in this kind of activity? Why? If you still have time, please describe what people are wearing and other details of this picture.","The people in the picture are playing soccer. I played soccer when I was at elementary school, but I didn’t like it. It was too difficult for me. I often fell down when I was running on the court, and what's worse, I felt extremely hurt on my head or calf when I hit the ball! If I have children, I will let them try this sport because playing soccer consumes a lot of energy, and it is suitable for kids. They will also get enough exercise with regular soccer practice. There're seven soccer players in this picture and they are fully concentrated on the game. The ball is yellow, which is different from a traditional black-and-white design. I think a goal has just been scored by the player wearing the blue shorts on the right. The man wearing black in the middle seems to be their coach.",0.8263,0.90351,4.26898,565.0674,0.0533630771275896,0.0,0.0,89.73,1.248,112,89.0,11.0,0.0,8,0.81615,0.0,0.61628,0.58605,0.50462,0.507,7
652010206008,IS_1766,4.5,1,"The people in the picture are playing football, aka soccer, in the picture and they are playing it in the green field in a big city I think. It's next to a tall building. I have played the football game before but I don't really like it because all my sports are poor. It's really bad. If I am parents, I'll encourage them to do it because it makes our body healthy and you'll get thin and in shape, of course. Maybe you'll get tall because of this. with green t-shirt and red shoes. Oh, they are a boat in the air and they are surrounded by a lot of trees and green grass and they are playing very happily I think. Oh, they are a bridge. That's a bridge.",/share/corpus/LTTC2023/IS-1766_sliced/IS-1766_sliced/652010206008_300.wav,"What are the people in the picture doing? Have you ever taken part in a similar activity? Did you like it? If you were a parent, would you encourage your child to engage in this kind of activity? Why? If you still have time, please describe what people are wearing and other details of this picture.","The people in the picture are playing soccer. I played soccer when I was at elementary school, but I didn’t like it. It was too difficult for me. I often fell down when I was running on the court, and what's worse, I felt extremely hurt on my head or calf when I hit the ball! If I have children, I will let them try this sport because playing soccer consumes a lot of energy, and it is suitable for kids. They will also get enough exercise with regular soccer practice. There're seven soccer players in this picture and they are fully concentrated on the game. The ball is yellow, which is different from a traditional black-and-white design. I think a goal has just been scored by the player wearing the blue shorts on the right. The man wearing black in the middle seems to be their coach.",0.8417,0.91568,4.4087,475.9587,0.1110635661382892,0.0,0.0,89.74,1.449,130,98.0,2.0,0.0,10,0.6214,0.567,0.5863,0.50242,0.56928,0.4678,4
652030206074,IS_1766,3.0,0,"The people in the pictures, they are playing football. And I have, I have doing this football. I like it, but it was very tough. If I was, I will encourage my son, my kid to do this companion, because it is healthy. They kick yellow football and there are many trees and it's a big place to kick football. And the boy is wearing green t-shirt. The other team is wearing red t-shirt. I think it's good. It is good to play football in our free time. You can make friends and get healthy.",/share/corpus/LTTC2023/IS-1766_sliced/IS-1766_sliced/652030206074_300.wav,"What are the people in the picture doing? Have you ever taken part in a similar activity? Did you like it? If you were a parent, would you encourage your child to engage in this kind of activity? Why? If you still have time, please describe what people are wearing and other details of this picture.","The people in the picture are playing soccer. I played soccer when I was at elementary school, but I didn’t like it. It was too difficult for me. I often fell down when I was running on the court, and what's worse, I felt extremely hurt on my head or calf when I hit the ball! If I have children, I will let them try this sport because playing soccer consumes a lot of energy, and it is suitable for kids. They will also get enough exercise with regular soccer practice. There're seven soccer players in this picture and they are fully concentrated on the game. The ball is yellow, which is different from a traditional black-and-white design. I think a goal has just been scored by the player wearing the blue shorts on the right. The man wearing black in the middle seems to be their coach.",0.8641,0.93414,5.39466,430.4294,0.0658105264107386,0.0,0.0,87.66,1.084,95,96.0,4.0,0.0,10,0.843,0.7009,0.5698,0.5696,0.67082,0.4914,4
652010606013,IS_1766,4.0,1,They are playing sports like soccer and maybe it's in a park. I have this similar activity in junior high. I don't like it because it made me sweaty and it's a summer very hot day. I will encourage my child to do this activity because exercise is very important to everyone and it will make us be healthy. so I will encourage him or her I don't know maybe two things green and red because two children wear white and black and it is difficult to identify which team are they so,/share/corpus/LTTC2023/IS-1766_sliced/IS-1766_sliced/652010606013_300.wav,"What are the people in the picture doing? Have you ever taken part in a similar activity? Did you like it? If you were a parent, would you encourage your child to engage in this kind of activity? Why? If you still have time, please describe what people are wearing and other details of this picture.","The people in the picture are playing soccer. I played soccer when I was at elementary school, but I didn’t like it. It was too difficult for me. I often fell down when I was running on the court, and what's worse, I felt extremely hurt on my head or calf when I hit the ball! If I have children, I will let them try this sport because playing soccer consumes a lot of energy, and it is suitable for kids. They will also get enough exercise with regular soccer practice. There're seven soccer players in this picture and they are fully concentrated on the game. The ball is yellow, which is different from a traditional black-and-white design. I think a goal has just been scored by the player wearing the blue shorts on the right. The man wearing black in the middle seems to be their coach.",0.831,0.91299,4.23605,635.7147,0.0819194030169564,0.0,0.0,89.56,1.038,93,96.0,4.0,0.0,5,0.0,0.54325,0.6893,0.53025,0.4407,0.4821,1
652061306019,IS_1766,4.0,1,"I think this is a place that has school, playground. And there is many people playing soccer. In addition, keep an eye on the people's vest. There is green and red colors. In the course of my schooling, I never played the soccer. before because I'm not good at soccer. But I'm good at basketball. I'm the basketball team member in the senior high school and I have many experience in playing basketball. If I am the parent, I will encourage my kids to do these activities because I think these activities can relax themselves. And based on my experience of playing basketball, in a basketball team, you can learn a lot of basketball skills. And the coach is really serious. And I have many friends who play basketball. So I think playing this activity is good for our I",/share/corpus/LTTC2023/IS-1766_sliced/IS-1766_sliced/652061306019_300.wav,"What are the people in the picture doing? Have you ever taken part in a similar activity? Did you like it? If you were a parent, would you encourage your child to engage in this kind of activity? Why? If you still have time, please describe what people are wearing and other details of this picture.","The people in the picture are playing soccer. I played soccer when I was at elementary school, but I didn’t like it. It was too difficult for me. I often fell down when I was running on the court, and what's worse, I felt extremely hurt on my head or calf when I hit the ball! If I have children, I will let them try this sport because playing soccer consumes a lot of energy, and it is suitable for kids. They will also get enough exercise with regular soccer practice. There're seven soccer players in this picture and they are fully concentrated on the game. The ball is yellow, which is different from a traditional black-and-white design. I think a goal has just been scored by the player wearing the blue shorts on the right. The man wearing black in the middle seems to be their coach.",0.8542,0.91551,4.46855,388.9522,0.0468242237494784,0.0,0.0,90.71,1.543,140,95.0,5.0,0.0,13,0.6965,0.56438,0.57928,0.58087,0.60526,0.5031,3
