speaker_id,form_id,grade,classification,asr_transcription,wav_path,prompt,example,confidence_score,acoustic_score,lm_score,pitch,intensity,pause(sec),silence(sec),duration(sec),wpm,total_num_word,level_1,level_2,level_3,seq_len,key1,key2,key3,key4,avg,all_avg_score,Threshold_Count
112020303012,IS_1572,2.0,0,"can make me relaxing. In this picture, I see many people and three children with her parents. I see it can take pictures. I feel very relaxed. I think we should notice the water settling.",/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/112020303012_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.8332,0.96241,6.30234,364.0403,0.0062018868267395,63.65,48.31,89.41,0.391,35,96.0,0.0,4.0,5,0.51485,0.658,0.0,0.63865,0.45288,0.5212,5
472061012054,IS_1572,4.0,1,"It is an interesting picture. There are many people in the picture. I think it is in the riverbank because there are some water. I think you should notice the security about it when you come here because there it is a dangerous place. I always go to the riverbank at summer because summer is hot and It can make me comfortable. So I always go to a real bank at summer I always there are some people carry a Cell phone to take a photo and some people are playing water. I think they enjoy They enjoy their self themselves I think they are a family because I think their relationship is good I always go to the riverbank with my family like the picture. I think it is interesting to go to the riverbank. I can play water and I enjoy playing with my brother, my sister and my parents. Our relationship is getting better when we go to the riverbank or go traveling. I want to, I like to go to",/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/472061012054_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.8344,0.89744,3.44839,434.9841,0.0665010582537405,0.0,0.0,89.84,1.937,174,92.0,8.0,0.0,11,0.57503,0.5795,0.51623,0.0,0.41769,0.501,3
472061112013,IS_1572,3.0,0,It probably is a river because there are many rocks and water and maybe some fishes. We should be attention and beware of the water because typhoon. If typhoon There are very dangerous This place is This place is free to summer summer we can go here because it's very The cold water will make us to have a lot of fun There is some old man and some child to relax here. They wear short pants and t-shirts. And a man is take a camera to record this scenery.,/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/472061112013_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.8669,0.93386,4.29795,548.5654,0.0289989796737969,0.0,0.0,83.89,1.073,90,94.0,4.0,2.0,5,0.54967,0.5517,0.0,0.6995,0.45022,0.4915,2
472030312079,IS_1572,3.5,0,"There might be a river because there is some water in here and there are some rocks beside the river. When you come here, you must notice that you might be in danger in some in water you might be danger because there are some dark in the river so and I thought you and I thought summer is the best season to go here you can swim and you will not be caught and there are some people there are some people play here and a man will",/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/472030312079_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.827,0.9211,4.72711,320.64,0.0244589287405168,0.0,0.0,89.68,0.992,89,97.0,3.0,0.0,2,0.5687,0.0,0.0,0.0,0.14218,0.498,1
112180403002,IS_1572,3.0,0,"This is a river and it is very clear water in there and many big stones around it. And in there we should notice the 70s, not go to a the high water and the striving river. I think it is the summer and summer too, we see in there because it is, because winter is very cold. In this picture, many people wore t-shirt and shirt and barefoot in the",/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/112180403002_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.8233,0.91615,5.67888,276.2443,0.0075904762156174,0.42,0.0,89.11,0.797,71,97.0,0.0,3.0,4,0.54055,0.0,0.5521,0.5649,0.41439,0.4853,1
112060303017,IS_1572,2.0,0,In mass is river And In this in this place Do activity should notice? Heart and I see I think this place suit for summer or spring because The river is cool can make people cool. And in the picture people are are in a t-shirt.,/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/112060303017_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.8352,0.9511,6.47446,403.3932,0.0116414635146899,0.0,0.0,57.53,0.8,46,96.0,0.0,4.0,3,0.49625,0.0,0.0,0.6063,0.27564,0.4738,1
472100112028,IS_1572,4.5,1,"I think they are by the lake because I see rocks, streams of water and also this kind of place could be fun but also can be very dangerous because while you're playing you might not notice the streams of water are getting more furious or extremely. If it was me, I would go to this kind of place like this kind of place is like Summer because it's very cool to play with the water in summer You know to chill yourself out Because it's very hot in summer Okay, I can see there are rocks and streams of water and I think there are There are like 10 people here or maybe 11 They are soaking in the water and I can see some shoes there. I think they are a family. Big family and the family members are really close. A sweet family. Their relationships must be really good. I can see, oh, in front of the picture I see a tree. Some leaves on it. And I think this environment is very good. I would like to go there. you",/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/472100112028_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.777,0.84632,3.76293,523.2699,0.0443122364631716,0.0,0.0,90.41,2.035,184,94.0,6.0,0.0,11,0.5377,0.5008,0.5104,0.0,0.38722,0.4734,3
472010212060,IS_1572,5.0,1,"I think this may be at a river bank or beside a waterfall. Because there are many waters and some of the places got really quick water. At this place you need to be careful not to sleep. Because if you sleep you may fall into the water and drown. Or maybe you should fall down a rock and get your head or maybe other places hurt. I think we should come to this place at summer because it is too cold for us. The people inside this picture are wearing skirts, shirts, pants, maybe the weather is very hot for them. or wet because they play with the water. Others are wearing pink, red, dark blue, blue, white and other color.",/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/472010212060_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.8303,0.88351,3.47498,520.6577,0.1099271606423972,0.0,0.0,70.82,1.723,122,99.0,1.0,0.0,9,0.6052,0.55543,0.6836,0.5129,0.58928,0.5045,3
472010312056,IS_1572,4.0,1,"It's a river. I see many rocks and water flowing. The family has a barbecue. They may produce a lot of garbage, so they have to pick it up, not live at the river. I think it is suitable for summer because the season is so hot. is very hot and water is a good place. The family wears t-shirts and the children plays happily. They all enjoy their time having a barbecue. They also wear slippers and they took them off and they can let their food put into the water.",/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/472010312056_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.8563,0.94087,4.41031,703.2097,0.0541093750653089,0.0,0.0,81.58,1.128,92,92.0,8.0,0.0,9,0.60734,0.613,0.0,0.59257,0.45323,0.5323,5
472030312084,IS_1572,3.0,0,"There is many people in this picture in what looks like a river. I know this because the water is very... And many people there is standing and they didn't dip into the water. When you have activity here, you need to be careful because everywhere have water is very dangerous. I think this place is good to come here in summer because summer is hot and we can play water with our family. our friend and our castmates. And the people in this picture have many people that all looks very friendly. The old woman wearing pink shirt is talking to the man standing on the rock and the",/share/corpus/LTTC2023/IS-1572_sliced/IS-1572_sliced/472030312084_300.wav,"Where was this picture probably taken? What makes you think so? What are some things to pay attention to when participating in activities in this kind of place? Which season do you think is suitable to visit this place? Why? If you still have time, please describe what people are wearing and other details of this picture."," I think this picture was taken in the countryside because it doesn't look like a river in a city. There are rocks and the water looks clean. The people in this picture are from the same family. They might feel a bit tired, so they're taking a rest now. I think they need to be careful. There's a risk of falling into the water. It's probably summer because most of them are wearing short sleeves. Summer is the best time to go to a place like this because if they go in winter, it'll be too cold. I see six adults and three children here. They are all dressed very casually: The man standing on the upper left is wearing a white T-shirt and a pair of grey shorts. He also carries a black backpack. The woman wearing a pink T-shirt and black shorts is talking to him. The children have their feet in the water so they can cool down for a while.",0.8619,0.92484,4.93792,438.2011,0.0437924370107029,0.0,0.0,89.7,1.226,110,98.0,2.0,0.0,7,0.59305,0.5718,0.6005,0.6785,0.61096,0.5023,5
